Customer ID,Recency,Frequency,Monetary,r_qt,f_qt,m_quartile,m_qt,RFM Score
22876,224,4,6656,3,2,5,5,325
22877,395,12,9869,2,5,5,5,255
22878,39,7,6605,5,5,5,5,555
22879,36,4,1554,5,2,1,1,521
22880,32,6,4551,5,4,4,4,544
22881,512,4,5742,1,2,5,5,125
22882,268,3,3787,2,1,3,3,213
22883,260,4,3396,2,2,3,3,223
22884,435,4,2483,1,2,2,2,122
22885,724,4,2076,1,2,2,2,122
22886,625,3,3154,1,1,3,3,113
22887,194,7,4605,3,5,4,4,354
22888,37,9,8028,5,5,5,5,555
22889,201,10,8854,3,5,5,5,355
22890,20,4,3072,5,2,3,3,523
22891,28,5,4966,5,3,4,4,534
22892,55,5,6403,5,3,5,5,535
22893,10,6,1970,5,4,1,1,541
22894,621,3,3408,1,1,3,3,113
22895,136,6,6527,4,4,5,5,445
22896,134,4,2334,4,2,2,2,422
22897,142,4,1551,3,2,1,1,321
22898,161,9,6914,3,5,5,5,355
22899,946,2,1084,1,1,1,1,111
22900,76,4,1648,4,2,1,1,421
22901,200,6,3617,3,4,3,3,343
22902,125,6,2792,4,4,2,2,442
22903,693,1,612,1,1,1,1,111
22904,95,4,2406,4,2,2,2,422
22905,31,4,4040,5,2,3,3,523
22906,120,2,1617,4,1,1,1,411
22907,121,6,3718,4,4,3,3,443
22908,198,9,6402,3,5,5,5,355
22909,693,5,3862,1,3,3,3,133
22910,1090,2,2392,1,1,2,2,112
22911,16,3,3884,5,1,3,3,513
22912,311,7,4846,2,5,4,4,254
22913,339,3,2796,2,1,2,2,212
22914,147,4,3172,3,2,3,3,323
22915,254,4,1873,2,2,1,1,221
22916,83,7,5656,4,5,5,5,455
22917,276,8,7688,2,5,5,5,255
22918,78,5,4981,4,3,4,4,434
22919,506,2,2228,1,1,2,2,112
22920,122,9,4885,4,5,4,4,454
22921,108,3,1777,4,1,1,1,411
22922,862,4,1751,1,2,1,1,121
22923,290,9,6158,2,5,5,5,255
22924,758,7,5380,1,5,4,4,154
22925,175,4,6099,3,2,5,5,325
22926,55,6,4095,5,4,3,3,543
22927,164,4,1474,3,2,1,1,321
22928,99,2,1587,4,1,1,1,411
22929,136,6,3928,4,4,3,3,443
22930,678,4,2510,1,2,2,2,122
22931,363,6,4875,2,4,4,4,244
22932,555,3,2650,1,1,2,2,112
22933,275,6,5915,2,4,5,5,245
22934,3,4,2469,5,2,2,2,522
22935,618,3,1563,1,1,1,1,111
22936,135,3,3072,4,1,3,3,413
22937,177,2,486,3,1,1,1,311
22938,179,8,4603,3,5,4,4,354
22939,287,6,3055,2,4,2,2,242
22940,89,6,4816,4,4,4,4,444
22941,915,1,13,1,1,1,1,111
22942,129,8,4598,4,5,4,4,454
22943,17,2,1210,5,1,1,1,511
22944,121,5,3111,4,3,3,3,433
22945,672,5,1899,1,3,1,1,131
22946,111,4,2031,4,2,2,2,422
22947,8,5,2416,5,3,2,2,532
22948,2,9,5016,5,5,4,4,554
22949,438,4,2599,1,2,2,2,122
22950,851,3,4978,1,1,4,4,114
22951,435,5,2467,1,3,2,2,132
22952,741,1,872,1,1,1,1,111
22953,803,4,2547,1,2,2,2,122
22954,179,4,2501,3,2,2,2,322
22955,56,5,3964,5,3,3,3,533
22956,71,4,973,4,2,1,1,421
22957,197,5,2806,3,3,2,2,332
22958,106,3,2549,4,1,2,2,412
22959,89,5,5134,4,3,4,4,434
22960,77,7,5685,4,5,5,5,455
22961,109,6,3040,4,4,2,2,442
22962,535,2,1958,1,1,1,1,111
22963,514,3,1646,1,1,1,1,111
22964,476,6,1626,1,4,1,1,141
22965,5,5,2643,5,3,2,2,532
22966,547,4,2674,1,2,2,2,122
22967,83,4,3970,4,2,3,3,423
22968,138,8,5509,4,5,4,4,454
22969,103,8,4767,4,5,4,4,454
22970,29,7,4958,5,5,4,4,554
22971,607,5,3144,1,3,3,3,133
22972,7,7,8444,5,5,5,5,555
22973,413,8,6375,2,5,5,5,255
22974,58,12,6350,5,5,5,5,555
22975,26,5,2148,5,3,2,2,532
22976,763,3,2206,1,1,2,2,112
22977,295,5,5554,2,3,4,4,234
22978,458,4,2646,1,2,2,2,122
22979,1137,3,1185,1,1,1,1,111
22980,248,11,8720,2,5,5,5,255
22981,154,4,1307,3,2,1,1,321
22982,330,5,3338,2,3,3,3,233
22983,478,3,3262,1,1,3,3,113
22984,306,5,4100,2,3,3,3,233
22985,52,6,2197,5,4,2,2,542
22986,225,6,3995,3,4,3,3,343
22987,121,3,2781,4,1,2,2,412
22988,696,3,3098,1,1,3,3,113
22989,803,3,2138,1,1,2,2,112
22990,146,6,7176,3,4,5,5,345
22991,349,7,7727,2,5,5,5,255
22992,702,3,4419,1,1,4,4,114
22993,6,7,4978,5,5,4,4,554
22994,150,5,4500,3,3,4,4,334
22995,267,3,1893,2,1,1,1,211
22996,124,4,2824,4,2,2,2,422
22997,460,4,3314,1,2,3,3,123
22998,99,7,5902,4,5,5,5,455
22999,299,2,330,2,1,1,1,211
23000,234,3,2207,3,1,2,2,312
23001,87,4,3527,4,2,3,3,423
23002,37,9,3301,5,5,3,3,553
23003,117,3,4624,4,1,4,4,414
23004,236,7,5768,3,5,5,5,355
23005,463,6,4665,1,4,4,4,144
23006,32,11,9310,5,5,5,5,555
23007,4,5,3795,5,3,3,3,533
23008,406,6,5108,2,4,4,4,244
23009,270,2,917,2,1,1,1,211
23010,17,8,7691,5,5,5,5,555
23011,15,2,445,5,1,1,1,511
23012,185,7,9530,3,5,5,5,355
23013,172,6,2177,3,4,2,2,342
23014,958,1,1029,1,1,1,1,111
23015,151,7,7547,3,5,5,5,355
23016,252,4,761,2,2,1,1,221
23017,597,4,4722,1,2,4,4,124
23018,119,4,2800,4,2,2,2,422
23019,161,10,8257,3,5,5,5,355
23020,21,5,4735,5,3,4,4,534
23021,131,2,1218,4,1,1,1,411
23022,53,3,3767,5,1,3,3,513
23023,313,3,2134,2,1,2,2,212
23024,958,2,2507,1,1,2,2,112
23025,220,6,6216,3,4,5,5,345
23026,28,8,5537,5,5,4,4,554
23027,275,5,4346,2,3,4,4,234
23028,158,9,5025,3,5,4,4,354
23029,34,11,11603,5,5,5,5,555
23030,1,5,2317,5,3,2,2,532
23031,737,2,675,1,1,1,1,111
23032,89,6,5882,4,4,5,5,445
23033,527,2,832,1,1,1,1,111
23034,453,5,4457,1,3,4,4,134
23035,16,3,1988,5,1,2,2,512
23036,56,6,3053,5,4,2,2,542
23037,98,10,6385,4,5,5,5,455
23038,50,3,3385,5,1,3,3,513
23039,189,6,2771,3,4,2,2,342
23040,101,2,567,4,1,1,1,411
23041,57,5,3009,5,3,2,2,532
23042,313,3,674,2,1,1,1,211
23043,90,5,3184,4,3,3,3,433
23044,41,4,2085,5,2,2,2,522
23045,254,3,1021,2,1,1,1,211
23046,28,5,5038,5,3,4,4,534
23047,490,3,1068,1,1,1,1,111
23048,306,8,5368,2,5,4,4,254
23049,42,6,2220,5,4,2,2,542
23050,2,3,2622,5,1,2,2,512
23051,91,12,10333,4,5,5,5,455
23052,193,6,3467,3,4,3,3,343
23053,332,5,3810,2,3,3,3,233
23054,197,6,2076,3,4,2,2,342
23055,1118,1,936,1,1,1,1,111
23056,27,4,4420,5,2,4,4,524
23057,89,8,8191,4,5,5,5,455
23058,225,5,2934,3,3,2,2,332
23059,37,4,4243,5,2,4,4,524
23060,660,4,2377,1,2,2,2,122
23061,77,4,728,4,2,1,1,421
23062,59,9,6530,5,5,5,5,555
23063,52,9,7033,5,5,5,5,555
23064,155,8,6671,3,5,5,5,355
23065,261,5,2378,2,3,2,2,232
23066,716,4,4630,1,2,4,4,124
23067,196,2,521,3,1,1,1,311
23068,323,5,1517,2,3,1,1,231
23069,218,6,3223,3,4,3,3,343
23070,65,6,5235,4,4,4,4,444
23071,4,8,7093,5,5,5,5,555
23072,39,11,5436,5,5,4,4,554
23073,105,10,5534,4,5,4,4,454
23074,15,8,3762,5,5,3,3,553
23075,75,7,4257,4,5,4,4,454
23076,510,4,2472,1,2,2,2,122
23077,169,7,4948,3,5,4,4,354
23078,374,2,464,2,1,1,1,211
23079,4,4,2666,5,2,2,2,522
23080,33,5,4257,5,3,4,4,534
23081,47,8,5367,5,5,4,4,554
23082,325,5,4421,2,3,4,4,234
23083,102,5,2386,4,3,2,2,432
23084,158,6,3565,3,4,3,3,343
23085,60,5,2274,5,3,2,2,532
23086,353,5,4290,2,3,4,4,234
23087,28,8,6942,5,5,5,5,555
23088,351,5,3940,2,3,3,3,233
23089,69,7,5135,4,5,4,4,454
23090,21,5,3652,5,3,3,3,533
23091,72,5,3197,4,3,3,3,433
23092,694,1,338,1,1,1,1,111
23093,101,6,5314,4,4,4,4,444
23094,18,7,4296,5,5,4,4,554
23095,1220,1,337,1,1,1,1,111
23096,5,7,5390,5,5,4,4,554
23097,453,5,3421,1,3,3,3,133
23098,507,3,934,1,1,1,1,111
23099,20,7,3429,5,5,3,3,553
23100,332,5,4622,2,3,4,4,234
23101,173,9,5157,3,5,4,4,354
23102,114,9,9405,4,5,5,5,455
23103,181,7,2759,3,5,2,2,352
23104,38,6,5663,5,4,5,5,545
23105,636,4,2653,1,2,2,2,122
23106,343,3,905,2,1,1,1,211
23107,584,3,1313,1,1,1,1,111
23108,11,6,2539,5,4,2,2,542
23109,134,6,4722,4,4,4,4,444
23110,25,8,7329,5,5,5,5,555
23111,180,8,6013,3,5,5,5,355
23112,59,5,4632,5,3,4,4,534
23113,72,8,3681,4,5,3,3,453
23114,79,3,1539,4,1,1,1,411
23115,279,3,2273,2,1,2,2,212
23116,31,6,5372,5,4,4,4,544
23117,147,4,3284,3,2,3,3,323
23118,34,7,4473,5,5,4,4,554
23119,485,9,6773,1,5,5,5,155
23120,937,4,4386,1,2,4,4,124
23121,99,9,5564,4,5,4,4,454
23122,324,2,270,2,1,1,1,211
23123,519,2,1170,1,1,1,1,111
23124,195,6,5057,3,4,4,4,344
23125,304,4,4227,2,2,4,4,224
23126,136,6,5764,4,4,5,5,445
23127,178,2,2841,3,1,2,2,312
23128,2,3,2828,5,1,2,2,512
23129,439,3,5067,1,1,4,4,114
23130,349,7,5444,2,5,4,4,254
23131,201,4,3568,3,2,3,3,323
23132,190,3,1872,3,1,1,1,311
23133,13,8,8192,5,5,5,5,555
23134,58,5,4327,5,3,4,4,534
23135,229,3,1617,3,1,1,1,311
23136,278,2,2385,2,1,2,2,212
23137,46,13,10832,5,5,5,5,555
23138,290,5,3261,2,3,3,3,233
23139,1129,2,799,1,1,1,1,111
23140,348,2,1229,2,1,1,1,211
23141,77,7,3192,4,5,3,3,453
23142,92,2,1897,4,1,1,1,411
23143,98,3,1064,4,1,1,1,411
23144,107,4,3262,4,2,3,3,423
23145,747,3,286,1,1,1,1,111
23146,176,7,6464,3,5,5,5,355
23147,328,7,3712,2,5,3,3,253
23148,47,6,5321,5,4,4,4,544
23149,34,6,3748,5,4,3,3,543
23150,116,12,5298,4,5,4,4,454
23151,289,7,5270,2,5,4,4,254
23152,86,2,1434,4,1,1,1,411
23153,350,6,5608,2,4,5,5,245
23154,130,3,2204,4,1,2,2,412
23155,516,2,416,1,1,1,1,111
23156,773,3,3052,1,1,2,2,112
23157,139,6,5930,3,4,5,5,345
23158,307,4,4172,2,2,4,4,224
23159,126,5,4087,4,3,3,3,433
23160,105,6,4902,4,4,4,4,444
23161,234,8,6684,3,5,5,5,355
23162,130,6,3919,4,4,3,3,443
23163,330,2,491,2,1,1,1,211
23164,7,6,4526,5,4,4,4,544
23165,19,6,5335,5,4,4,4,544
23166,44,3,2066,5,1,2,2,512
23167,368,3,2204,2,1,2,2,212
23168,359,5,3242,2,3,3,3,233
23169,456,6,2663,1,4,2,2,142
23170,459,4,2554,1,2,2,2,122
23171,228,7,4135,3,5,3,3,353
23172,289,5,6077,2,3,5,5,235
23173,239,6,3225,3,4,3,3,343
23174,534,7,3288,1,5,3,3,153
23175,9,8,3194,5,5,3,3,553
23176,91,7,5522,4,5,4,4,454
23177,537,6,2564,1,4,2,2,142
23178,453,2,1621,1,1,1,1,111
23179,530,3,2667,1,1,2,2,112
23180,240,6,8121,3,4,5,5,345
23181,218,4,2465,3,2,2,2,322
23182,80,7,3641,4,5,3,3,453
23183,178,9,8582,3,5,5,5,355
23184,85,2,2224,4,1,2,2,412
23185,23,8,5635,5,5,5,5,555
23186,62,2,3800,4,1,3,3,413
23187,454,2,520,1,1,1,1,111
23188,105,5,4907,4,3,4,4,434
23189,342,4,3771,2,2,3,3,223
23190,366,4,2877,2,2,2,2,222
23191,64,4,1514,4,2,1,1,421
23192,107,4,2616,4,2,2,2,422
23193,279,4,4215,2,2,4,4,224
23194,178,6,2193,3,4,2,2,342
23195,69,6,2650,4,4,2,2,442
23196,564,4,3676,1,2,3,3,123
23197,313,5,1803,2,3,1,1,231
23198,102,12,8911,4,5,5,5,455
23199,698,3,1874,1,1,1,1,111
23200,101,8,4817,4,5,4,4,454
23201,114,3,2335,4,1,2,2,412
23202,100,6,5167,4,4,4,4,444
23203,18,7,4324,5,5,4,4,554
23204,64,4,3269,4,2,3,3,423
23205,87,7,4265,4,5,4,4,454
23206,740,3,2790,1,1,2,2,112
23207,241,4,1959,3,2,1,1,321
23208,550,2,1688,1,1,1,1,111
23209,173,4,3274,3,2,3,3,323
23210,617,3,3197,1,1,3,3,113
23211,363,3,3103,2,1,3,3,213
23212,139,6,6587,3,4,5,5,345
23213,143,6,4902,3,4,4,4,344
23214,1137,1,224,1,1,1,1,111
23215,30,4,3152,5,2,3,3,523
23217,185,3,3377,3,1,3,3,313
23218,173,3,1776,3,1,1,1,311
23219,123,5,3493,4,3,3,3,433
23220,4,7,4635,5,5,4,4,554
23221,307,5,4174,2,3,4,4,234
23222,144,9,8419,3,5,5,5,355
23223,175,5,1472,3,3,1,1,331
23224,139,4,3880,3,2,3,3,323
23225,605,4,3669,1,2,3,3,123
23226,4,5,2303,5,3,2,2,532
23227,190,6,4992,3,4,4,4,344
23228,390,5,5575,2,3,5,5,235
23229,272,10,7112,2,5,5,5,255
23230,307,4,5233,2,2,4,4,224
23231,216,4,3957,3,2,3,3,323
23232,37,4,2629,5,2,2,2,522
23233,280,6,3405,2,4,3,3,243
23234,731,3,3763,1,1,3,3,113
23235,752,2,2244,1,1,2,2,112
23236,187,2,1519,3,1,1,1,311
23237,193,6,3823,3,4,3,3,343
23238,12,4,1908,5,2,1,1,521
23239,1038,1,1424,1,1,1,1,111
23240,644,3,1970,1,1,1,1,111
23241,87,4,3731,4,2,3,3,423
23242,339,2,740,2,1,1,1,211
23243,53,7,3045,5,5,2,2,552
23244,1,3,1906,5,1,1,1,511
23245,24,3,1530,5,1,1,1,511
23246,52,7,6431,5,5,5,5,555
23247,582,3,2335,1,1,2,2,112
23248,117,8,6439,4,5,5,5,455
23249,245,7,4006,3,5,3,3,353
23250,60,9,9365,5,5,5,5,555
23251,15,5,3634,5,3,3,3,533
23252,734,3,1610,1,1,1,1,111
23253,330,3,1889,2,1,1,1,211
23254,3,7,7256,5,5,5,5,555
23255,147,9,6510,3,5,5,5,355
23256,5,6,2978,5,4,2,2,542
23257,316,5,4119,2,3,3,3,233
23258,34,3,830,5,1,1,1,511
23259,230,5,4724,3,3,4,4,334
23260,666,2,660,1,1,1,1,111
23261,90,3,2554,4,1,2,2,412
23262,166,8,5806,3,5,5,5,355
23263,227,5,5042,3,3,4,4,334
23264,63,10,10780,4,5,5,5,455
23265,191,4,1220,3,2,1,1,321
23266,80,2,2582,4,1,2,2,412
23267,714,3,3578,1,1,3,3,113
23268,160,5,2760,3,3,2,2,332
23269,97,5,4985,4,3,4,4,434
23270,272,7,4428,2,5,4,4,254
23271,720,1,484,1,1,1,1,111
23272,76,9,9892,4,5,5,5,455
23273,179,5,5716,3,3,5,5,335
23274,97,6,4651,4,4,4,4,444
23275,361,5,7496,2,3,5,5,235
23276,228,3,1811,3,1,1,1,311
23277,171,3,4069,3,1,3,3,313
23278,251,2,1236,2,1,1,1,211
23279,110,6,3093,4,4,3,3,443
23280,324,9,8743,2,5,5,5,255
23281,78,8,7223,4,5,5,5,455
23282,433,5,3759,1,3,3,3,133
23283,42,2,746,5,1,1,1,511
23284,524,5,2308,1,3,2,2,132
23285,281,4,4238,2,2,4,4,224
23286,473,5,4144,1,3,3,3,133
23287,33,8,6118,5,5,5,5,555
23288,251,5,5780,2,3,5,5,235
23289,650,2,1737,1,1,1,1,111
23290,48,3,781,5,1,1,1,511
23291,30,10,10483,5,5,5,5,555
23292,324,5,3177,2,3,3,3,233
23293,56,8,4738,5,5,4,4,554
23294,91,4,1659,4,2,1,1,421
23295,443,4,1916,1,2,1,1,121
23296,413,3,3272,2,1,3,3,213
23297,147,3,2473,3,1,2,2,312
23298,219,5,2374,3,3,2,2,332
23299,576,2,4370,1,1,4,4,114
23300,490,4,5875,1,2,5,5,125
23301,268,12,8827,2,5,5,5,255
23302,335,3,5189,2,1,4,4,214
23303,729,5,4062,1,3,3,3,133
23304,294,4,2018,2,2,2,2,222
23305,257,7,6426,2,5,5,5,255
23306,685,4,1528,1,2,1,1,121
23307,616,7,5433,1,5,4,4,154
23308,185,5,4835,3,3,4,4,334
23309,85,4,3687,4,2,3,3,423
23310,51,3,3235,5,1,3,3,513
23311,17,10,4911,5,5,4,4,554
23312,15,3,4032,5,1,3,3,513
23313,512,1,1885,1,1,1,1,111
23314,193,4,2093,3,2,2,2,322
23315,132,6,4013,4,4,3,3,443
23316,90,5,4070,4,3,3,3,433
23317,243,4,2553,3,2,2,2,322
23318,182,7,6851,3,5,5,5,355
23319,381,6,2360,2,4,2,2,242
23320,52,5,4415,5,3,4,4,534
23321,590,3,1779,1,1,1,1,111
23322,34,3,2836,5,1,2,2,512
23323,133,9,2862,4,5,2,2,452
23324,403,5,2313,2,3,2,2,232
23325,466,3,2499,1,1,2,2,112
23326,436,5,3884,1,3,3,3,133
23327,97,7,3924,4,5,3,3,453
23328,190,5,3145,3,3,3,3,333
23329,180,3,3809,3,1,3,3,313
23330,21,8,5059,5,5,4,4,554
23331,462,3,3323,1,1,3,3,113
23332,137,5,2128,4,3,2,2,432
23333,285,1,168,2,1,1,1,211
23334,449,6,5432,1,4,4,4,144
23335,352,4,3175,2,2,3,3,223
23336,425,2,2034,2,1,2,2,212
23337,260,3,332,2,1,1,1,211
23338,47,4,5070,5,2,4,4,524
23339,795,5,4233,1,3,4,4,134
23340,300,6,4340,2,4,4,4,244
23341,229,5,4166,3,3,4,4,334
23342,80,9,8817,4,5,5,5,455
23343,62,9,6838,4,5,5,5,455
23344,337,9,8490,2,5,5,5,255
23345,307,3,1763,2,1,1,1,211
23346,44,8,5193,5,5,4,4,554
23347,88,7,6800,4,5,5,5,455
23348,302,5,3079,2,3,3,3,233
23349,5,5,4437,5,3,4,4,534
23350,450,3,1379,1,1,1,1,111
23351,468,3,3143,1,1,3,3,113
23352,42,7,5389,5,5,4,4,554
23353,78,4,3392,4,2,3,3,423
23354,685,6,2748,1,4,2,2,142
23355,153,3,1954,3,1,1,1,311
23356,21,1,295,5,1,1,1,511
23357,317,6,5503,2,4,4,4,244
23358,144,12,4794,3,5,4,4,354
23359,213,8,5058,3,5,4,4,354
23360,89,7,4557,4,5,4,4,454
23361,388,4,857,2,2,1,1,221
23362,15,10,6019,5,5,5,5,555
23363,397,5,4130,2,3,3,3,233
23364,236,8,7515,3,5,5,5,355
23365,280,4,1307,2,2,1,1,221
23366,326,4,2120,2,2,2,2,222
23367,364,3,1220,2,1,1,1,211
23368,41,6,5295,5,4,4,4,544
23369,3,6,5204,5,4,4,4,544
23370,283,2,1326,2,1,1,1,211
23371,22,6,5350,5,4,4,4,544
23372,12,6,4168,5,4,4,4,544
23373,449,6,6302,1,4,5,5,145
23374,26,8,4239,5,5,4,4,554
23375,286,9,6452,2,5,5,5,255
23376,189,4,930,3,2,1,1,321
23377,293,5,2234,2,3,2,2,232
23378,56,7,4603,5,5,4,4,554
23379,97,8,6266,4,5,5,5,455
23380,154,8,5248,3,5,4,4,354
23381,119,5,4079,4,3,3,3,433
23382,85,7,5100,4,5,4,4,454
23383,202,8,5869,3,5,5,5,355
23384,458,4,2301,1,2,2,2,122
23385,167,6,5961,3,4,5,5,345
23386,60,5,2792,5,3,2,2,532
23387,249,3,2987,2,1,2,2,212
23388,238,6,5110,3,4,4,4,344
23389,26,1,1576,5,1,1,1,511
23390,17,4,2544,5,2,2,2,522
23391,573,2,1051,1,1,1,1,111
23392,244,4,3539,3,2,3,3,323
23393,232,8,3713,3,5,3,3,353
23394,283,5,4230,2,3,4,4,234
23395,382,5,2922,2,3,2,2,232
23396,150,4,2991,3,2,2,2,322
23397,265,4,1179,2,2,1,1,221
23398,207,5,3628,3,3,3,3,333
23399,652,3,3025,1,1,2,2,112
23400,210,3,2120,3,1,2,2,312
23401,176,7,6124,3,5,5,5,355
23402,12,6,4224,5,4,4,4,544
23403,214,4,3429,3,2,3,3,323
23404,83,4,4102,4,2,3,3,423
23405,1267,1,278,1,1,1,1,111
23406,441,6,3012,1,4,2,2,142
23407,141,3,2276,3,1,2,2,312
23408,282,3,3570,2,1,3,3,213
23409,283,7,5496,2,5,4,4,254
23410,207,3,1428,3,1,1,1,311
23411,104,7,2304,4,5,2,2,452
23412,347,5,1680,2,3,1,1,231
23413,46,5,1124,5,3,1,1,531
23414,137,8,4751,4,5,4,4,454
23415,744,3,3070,1,1,3,3,113
23416,39,4,1634,5,2,1,1,521
23417,629,3,3807,1,1,3,3,113
23418,344,3,926,2,1,1,1,211
23419,224,8,4193,3,5,4,4,354
23420,374,7,2975,2,5,2,2,252
23421,235,4,3764,3,2,3,3,323
23422,61,5,1514,5,3,1,1,531
23423,844,4,1625,1,2,1,1,121
23424,138,6,2801,4,4,2,2,442
23425,8,10,4268,5,5,4,4,554
23426,65,7,6371,4,5,5,5,455
23427,258,4,4905,2,2,4,4,224
23428,530,3,2185,1,1,2,2,112
23429,518,3,1057,1,1,1,1,111
23430,3,8,3443,5,5,3,3,553
23431,5,8,6218,5,5,5,5,555
23432,156,7,4393,3,5,4,4,354
23433,347,5,2620,2,3,2,2,232
23434,445,6,4649,1,4,4,4,144
23435,200,6,4769,3,4,4,4,344
23436,897,3,2538,1,1,2,2,112
23437,98,4,3612,4,2,3,3,423
23438,590,4,3056,1,2,2,2,122
23439,225,6,7698,3,4,5,5,345
23440,1209,2,876,1,1,1,1,111
23441,204,4,3716,3,2,3,3,323
23442,57,6,5397,5,4,4,4,544
23443,162,4,2836,3,2,2,2,322
23444,250,4,2494,2,2,2,2,222
23445,207,7,8518,3,5,5,5,355
23446,50,5,3162,5,3,3,3,533
23447,384,6,3204,2,4,3,3,243
23448,62,4,2722,4,2,2,2,422
23449,626,4,3206,1,2,3,3,123
23450,111,5,3126,4,3,3,3,433
23451,154,4,3077,3,2,3,3,323
23452,96,5,6001,4,3,5,5,435
23453,53,4,3326,5,2,3,3,523
23454,250,3,1991,2,1,2,2,212
23455,69,4,3899,4,2,3,3,423
23456,283,4,2787,2,2,2,2,222
23457,815,1,1497,1,1,1,1,111
23458,61,8,5920,5,5,5,5,555
23459,203,6,2778,3,4,2,2,342
23460,174,2,836,3,1,1,1,311
23461,106,4,3562,4,2,3,3,423
23462,167,5,3228,3,3,3,3,333
23463,729,4,1314,1,2,1,1,121
23464,112,8,7974,4,5,5,5,455
23465,216,2,1052,3,1,1,1,311
23466,284,5,4499,2,3,4,4,234
23467,677,4,2654,1,2,2,2,122
23468,28,5,5262,5,3,4,4,534
23469,11,6,3019,5,4,2,2,542
23470,33,6,3392,5,4,3,3,543
23471,25,3,1474,5,1,1,1,511
23472,201,6,2937,3,4,2,2,342
23473,6,12,10737,5,5,5,5,555
23474,488,2,1082,1,1,1,1,111
23475,559,6,3156,1,4,3,3,143
23476,110,7,6010,4,5,5,5,455
23477,9,3,2753,5,1,2,2,512
23478,248,5,5585,2,3,5,5,235
23479,868,3,1389,1,1,1,1,111
23480,446,5,5549,1,3,4,4,134
23481,43,3,1694,5,1,1,1,511
23482,195,4,4234,3,2,4,4,324
23483,366,5,4337,2,3,4,4,234
23484,66,4,3438,4,2,3,3,423
23485,344,4,1437,2,2,1,1,221
23486,53,6,3929,5,4,3,3,543
23487,733,4,4762,1,2,4,4,124
23488,182,8,6747,3,5,5,5,355
23489,462,1,1071,1,1,1,1,111
23490,184,6,3078,3,4,3,3,343
23491,186,5,3281,3,3,3,3,333
23492,716,3,1996,1,1,2,2,112
23493,46,7,3612,5,5,3,3,553
23494,468,3,2956,1,1,2,2,112
23495,371,2,956,2,1,1,1,211
23496,17,5,2646,5,3,2,2,532
23497,346,8,7054,2,5,5,5,255
23498,558,3,1937,1,1,1,1,111
23499,68,3,1326,4,1,1,1,411
23500,304,4,2849,2,2,2,2,222
23501,750,2,304,1,1,1,1,111
23502,69,9,4722,4,5,4,4,454
23503,216,10,6715,3,5,5,5,355
23504,169,1,1732,3,1,1,1,311
23505,352,4,3998,2,2,3,3,223
23506,204,3,3570,3,1,3,3,313
23508,88,7,7860,4,5,5,5,455
23509,100,6,3451,4,4,3,3,443
23510,134,7,7002,4,5,5,5,455
23511,464,7,6745,1,5,5,5,155
23512,834,2,2398,1,1,2,2,112
23513,50,5,3300,5,3,3,3,533
23514,142,7,6197,3,5,5,5,355
23515,373,4,2962,2,2,2,2,222
23516,35,5,7664,5,3,5,5,535
23517,147,3,2630,3,1,2,2,312
23518,236,6,3865,3,4,3,3,343
23519,202,4,948,3,2,1,1,321
23520,1,7,3236,5,5,3,3,553
23521,66,6,4669,4,4,4,4,444
23522,356,4,985,2,2,1,1,221
23523,115,5,3748,4,3,3,3,433
23524,84,10,5309,4,5,4,4,454
23525,586,6,5125,1,4,4,4,144
23526,49,3,3051,5,1,2,2,512
23527,144,5,2946,3,3,2,2,332
23528,1224,2,2855,1,1,2,2,112
23529,393,5,4549,2,3,4,4,234
23530,17,6,2314,5,4,2,2,542
23531,447,5,2863,1,3,2,2,132
23532,761,3,2769,1,1,2,2,112
23533,35,7,5813,5,5,5,5,555
23534,363,4,3419,2,2,3,3,223
23535,234,5,4824,3,3,4,4,334
23536,171,7,5074,3,5,4,4,354
23537,56,3,1888,5,1,1,1,511
23538,120,4,4322,4,2,4,4,424
23539,160,6,6345,3,4,5,5,345
23540,127,12,10256,4,5,5,5,455
23541,477,4,5443,1,2,4,4,124
23542,252,5,4595,2,3,4,4,234
23543,318,6,3208,2,4,3,3,243
23544,315,4,2502,2,2,2,2,222
23545,135,4,4047,4,2,3,3,423
23546,81,6,4883,4,4,4,4,444
23547,501,5,2882,1,3,2,2,132
23548,136,3,1853,4,1,1,1,411
23549,10,9,11024,5,5,5,5,555
23550,341,5,4811,2,3,4,4,234
23551,20,4,4123,5,2,3,3,523
23552,11,7,3895,5,5,3,3,553
23553,174,5,6879,3,3,5,5,335
23554,20,6,4302,5,4,4,4,544
23555,1007,2,743,1,1,1,1,111
23556,15,9,6237,5,5,5,5,555
23557,168,3,4086,3,1,3,3,313
23558,415,5,5409,2,3,4,4,234
23559,151,5,5756,3,3,5,5,335
23560,26,8,8768,5,5,5,5,555
23561,17,7,2770,5,5,2,2,552
23562,18,5,4746,5,3,4,4,534
23563,354,7,3907,2,5,3,3,253
23564,124,3,753,4,1,1,1,411
23565,481,5,4411,1,3,4,4,134
23566,670,1,586,1,1,1,1,111
23567,449,3,433,1,1,1,1,111
23568,275,7,5968,2,5,5,5,255
23569,11,4,3608,5,2,3,3,523
23570,106,9,6119,4,5,5,5,455
23571,77,7,2537,4,5,2,2,452
23572,22,4,4659,5,2,4,4,524
23573,165,5,4294,3,3,4,4,334
23574,66,8,7648,4,5,5,5,455
23575,91,6,8071,4,4,5,5,445
23576,43,7,5832,5,5,5,5,555
